id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,category
FYmWvvhqptkmJ1zOFQhukg,"Hoki Poké",Yorkville,"946 Yonge Street",Toronto,ON,"M4W 2J2",43.6746,-79.3887,3,25,1,Poke
FYmWvvhqptkmJ1zOFQhukg,"Hoki Poké",Yorkville,"946 Yonge Street",Toronto,ON,"M4W 2J2",43.6746,-79.3887,3,25,1,Hawaiian
FYmWvvhqptkmJ1zOFQhukg,"Hoki Poké",Yorkville,"946 Yonge Street",Toronto,ON,"M4W 2J2",43.6746,-79.3887,3,25,1,Japanese
FYmWvvhqptkmJ1zOFQhukg,"Hoki Poké",Yorkville,"946 Yonge Street",Toronto,ON,"M4W 2J2",43.6746,-79.3887,3,25,1,Seafood
FySLcpQNaDK_wrKmZA02cw,Locus144,"Liberty Village","144-171 East Liberty St, Unit 144",Toronto,ON,"M6K 3P6",43.6382,-79.4179,4.5,12,1,Italian
FySLcpQNaDK_wrKmZA02cw,Locus144,"Liberty Village","144-171 East Liberty St, Unit 144",Toronto,ON,"M6K 3P6",43.6382,-79.4179,4.5,12,1,Lounges
FySLcpQNaDK_wrKmZA02cw,Locus144,"Liberty Village","144-171 East Liberty St, Unit 144",Toronto,ON,"M6K 3P6",43.6382,-79.4179,4.5,12,1,Bars
FySLcpQNaDK_wrKmZA02cw,Locus144,"Liberty Village","144-171 East Liberty St, Unit 144",Toronto,ON,"M6K 3P6",43.6382,-79.4179,4.5,12,1,Nightlife
fYxwv_y5tJG5Y5dHlgjH7w,"The Victorian Monkey",Scarborough,"2386 Kingston Road",Toronto,ON,"M1N 1V2",43.7081,-79.2505,4,8,1,Food
fYxwv_y5tJG5Y5dHlgjH7w,"The Victorian Monkey",Scarborough,"2386 Kingston Road",Toronto,ON,"M1N 1V2",43.7081,-79.2505,4,8,1,Salad
fYxwv_y5tJG5Y5dHlgjH7w,"The Victorian Monkey",Scarborough,"2386 Kingston Road",Toronto,ON,"M1N 1V2",43.7081,-79.2505,4,8,1,Burgers
fYxwv_y5tJG5Y5dHlgjH7w,"The Victorian Monkey",Scarborough,"2386 Kingston Road",Toronto,ON,"M1N 1V2",43.7081,-79.2505,4,8,1,Gastropubs
fYxwv_y5tJG5Y5dHlgjH7w,"The Victorian Monkey",Scarborough,"2386 Kingston Road",Toronto,ON,"M1N 1V2",43.7081,-79.2505,4,8,1,Desserts
fYxwv_y5tJG5Y5dHlgjH7w,"The Victorian Monkey",Scarborough,"2386 Kingston Road",Toronto,ON,"M1N 1V2",43.7081,-79.2505,4,8,1,"American (Traditional)"
Fz1r4nl8kUYN9JvVYKvqMw,"Bo 7 Mon",,"2437 Finch Avenue W",Toronto,ON,"M9M 2E7",43.75,-79.5498,3.5,6,1,Vietnamese
fzfbN0UZPtricqlB_Cy27A,Pizzaiolo,"Mount Pleasant and Davisville","745 Mount Pleasant",Toronto,ON,"M4S 2N4",43.7074,-79.3896,3,9,1,Food
fzfbN0UZPtricqlB_Cy27A,Pizzaiolo,"Mount Pleasant and Davisville","745 Mount Pleasant",Toronto,ON,"M4S 2N4",43.7074,-79.3896,3,9,1,Vegan
fzfbN0UZPtricqlB_Cy27A,Pizzaiolo,"Mount Pleasant and Davisville","745 Mount Pleasant",Toronto,ON,"M4S 2N4",43.7074,-79.3896,3,9,1,Gluten-Free
fzfbN0UZPtricqlB_Cy27A,Pizzaiolo,"Mount Pleasant and Davisville","745 Mount Pleasant",Toronto,ON,"M4S 2N4",43.7074,-79.3896,3,9,1,Pizza
FzhOeO3CCQ3EUsuIUwh41g,"Touché Restaurant & Martini Lounge","Little Italy","669 College Street",Toronto,ON,"M6G 1B9",43.655,-79.4169,2.5,3,1,"Canadian (New)"
FzhOeO3CCQ3EUsuIUwh41g,"Touché Restaurant & Martini Lounge","Little Italy","669 College Street",Toronto,ON,"M6G 1B9",43.655,-79.4169,2.5,3,1,Lounges
FzhOeO3CCQ3EUsuIUwh41g,"Touché Restaurant & Martini Lounge","Little Italy","669 College Street",Toronto,ON,"M6G 1B9",43.655,-79.4169,2.5,3,1,Bars
FzhOeO3CCQ3EUsuIUwh41g,"Touché Restaurant & Martini Lounge","Little Italy","669 College Street",Toronto,ON,"M6G 1B9",43.655,-79.4169,2.5,3,1,Nightlife
fZIrPIK0RBEN2OzwUhi71Q,"FORTY2 Supperclub","Liberty Village","42 Mowat Avenue",Toronto,ON,"M6K 3K4",43.637,-79.4253,2,16,1,"Canadian (New)"
fZIrPIK0RBEN2OzwUhi71Q,"FORTY2 Supperclub","Liberty Village","42 Mowat Avenue",Toronto,ON,"M6K 3K4",43.637,-79.4253,2,16,1,Seafood
fzotjiGSsNRIO_OGNVG3IA,"Falafel House",Yorkville,"760 Yonge Street",Toronto,ON,"M4Y 2B5",43.6695,-79.3867,3,29,1,"Middle Eastern"
fzotjiGSsNRIO_OGNVG3IA,"Falafel House",Yorkville,"760 Yonge Street",Toronto,ON,"M4Y 2B5",43.6695,-79.3867,3,29,1,Falafel
fzotjiGSsNRIO_OGNVG3IA,"Falafel House",Yorkville,"760 Yonge Street",Toronto,ON,"M4Y 2B5",43.6695,-79.3867,3,29,1,Mediterranean
fzQeUR_AvjpwIWjsMDAbGw,"Fat Bastard Burrito","Beaconsfield Village","1118 Queen Street W",Toronto,ON,M6J,43.6434,-79.4234,3,61,1,Mexican
F_oPMHJrH42R67xp5eKtQA,"Yummy Korean Food Restaurant",Koreatown,"620 Bloor Street W",Toronto,ON,"M6G 1K7",43.6646,-79.4141,4,162,1,Korean
f_rkKVZAGBLp5zYl263Sww,"Best Breakfast Place",,"432 Parliament Street",Toronto,ON,"M5A 3A2",43.6631,-79.3677,3,5,1,Cambodian
f_rkKVZAGBLp5zYl263Sww,"Best Breakfast Place",,"432 Parliament Street",Toronto,ON,"M5A 3A2",43.6631,-79.3677,3,5,1,"Breakfast & Brunch"
G-cbWSrIddcCFUZqRdKvCA,"The Corner Place","St. Lawrence","11 Jarvis St",Toronto,ON,M5C,43.6497,-79.3715,3.5,77,1,"American (New)"
G-cbWSrIddcCFUZqRdKvCA,"The Corner Place","St. Lawrence","11 Jarvis St",Toronto,ON,M5C,43.6497,-79.3715,3.5,77,1,"Canadian (New)"
g-cwYRdm_mLg13nYRty84w,"Bolands Kitchen","Mount Pleasant and Davisville","575 Mt Pleasant Road",Toronto,ON,"M4S 2M6",43.7035,-79.388,4,13,1,Seafood
g-cwYRdm_mLg13nYRty84w,"Bolands Kitchen","Mount Pleasant and Davisville","575 Mt Pleasant Road",Toronto,ON,"M4S 2M6",43.7035,-79.388,4,13,1,"American (Traditional)"
g-cwYRdm_mLg13nYRty84w,"Bolands Kitchen","Mount Pleasant and Davisville","575 Mt Pleasant Road",Toronto,ON,"M4S 2M6",43.7035,-79.388,4,13,1,"Canadian (New)"
G12kABl0tfK4ylgj8XF06w,"Voodoo Child",,"388 College Street",Toronto,ON,"M5T 1S7",43.6571,-79.4055,4.5,115,1,"Cocktail Bars"
G12kABl0tfK4ylgj8XF06w,"Voodoo Child",,"388 College Street",Toronto,ON,"M5T 1S7",43.6571,-79.4055,4.5,115,1,Nightlife
G12kABl0tfK4ylgj8XF06w,"Voodoo Child",,"388 College Street",Toronto,ON,"M5T 1S7",43.6571,-79.4055,4.5,115,1,Cafes
G12kABl0tfK4ylgj8XF06w,"Voodoo Child",,"388 College Street",Toronto,ON,"M5T 1S7",43.6571,-79.4055,4.5,115,1,"Coffee & Tea"
G12kABl0tfK4ylgj8XF06w,"Voodoo Child",,"388 College Street",Toronto,ON,"M5T 1S7",43.6571,-79.4055,4.5,115,1,Bars
G12kABl0tfK4ylgj8XF06w,"Voodoo Child",,"388 College Street",Toronto,ON,"M5T 1S7",43.6571,-79.4055,4.5,115,1,"Breakfast & Brunch"
G12kABl0tfK4ylgj8XF06w,"Voodoo Child",,"388 College Street",Toronto,ON,"M5T 1S7",43.6571,-79.4055,4.5,115,1,Food
g14SuHGkIL-2pSWhRkSSlQ,"Colaba Junction","Downtown Core","801 Bay Street, Unit 3 & 4",Toronto,ON,"M5S 1Y9",43.661,-79.3857,3.5,38,1,Sandwiches
g14SuHGkIL-2pSWhRkSSlQ,"Colaba Junction","Downtown Core","801 Bay Street, Unit 3 & 4",Toronto,ON,"M5S 1Y9",43.661,-79.3857,3.5,38,1,Indian
g1UVmCOhQDY7TGSZ2rRT_w,"Congee Queen",Scarborough,"Agincourt Mall, 3850 Sheppard Avenue E, Unit 425",Toronto,ON,"M1T 3L4",43.7838,-79.2927,3.5,131,1,Diners
g1UVmCOhQDY7TGSZ2rRT_w,"Congee Queen",Scarborough,"Agincourt Mall, 3850 Sheppard Avenue E, Unit 425",Toronto,ON,"M1T 3L4",43.7838,-79.2927,3.5,131,1,Chinese
G1XEyjiV7QThOgSrHaDcRg,"Cafe Gelato","Yonge and Eglinton","2494 Yonge Street",Toronto,ON,"M4P 2H7",43.712,-79.3996,4.5,3,1,Sandwiches
G1XEyjiV7QThOgSrHaDcRg,"Cafe Gelato","Yonge and Eglinton","2494 Yonge Street",Toronto,ON,"M4P 2H7",43.712,-79.3996,4.5,3,1,"Ice Cream & Frozen Yogurt"
G1XEyjiV7QThOgSrHaDcRg,"Cafe Gelato","Yonge and Eglinton","2494 Yonge Street",Toronto,ON,"M4P 2H7",43.712,-79.3996,4.5,3,1,Food
G24p1oGGfY3t-m8Z2lPCaQ,Tinuno,,"31 Howard Street",Toronto,ON,"M4X 1J6",43.6711,-79.3748,4,206,1,Filipino
g29Wq8-qWAQok49AQO2WqQ,"Bukhara Grill",Swansea,"2241A Bloor Street W",Toronto,ON,"M6S 1N7",43.6508,-79.477,4,46,1,Indian
G2Ti46pDBxMjI7-1-JPjHQ,"Hero Certified Burgers - Sheraton Centre Hotel","Downtown Core","123 Queen Street W, Unit C 50",Toronto,ON,"M5H 3M9",43.6514,-79.3831,3.5,3,1,Food
G2Ti46pDBxMjI7-1-JPjHQ,"Hero Certified Burgers - Sheraton Centre Hotel","Downtown Core","123 Queen Street W, Unit C 50",Toronto,ON,"M5H 3M9",43.6514,-79.3831,3.5,3,1,Burgers
G2unb0jq9lTutaVS9r1Jyw,"Cafeteria Playa Cabana","Dufferin Grove","974 College Street W",Toronto,ON,"M6H 1A5",43.6534,-79.4278,3.5,21,1,"Wine Bars"
G2unb0jq9lTutaVS9r1Jyw,"Cafeteria Playa Cabana","Dufferin Grove","974 College Street W",Toronto,ON,"M6H 1A5",43.6534,-79.4278,3.5,21,1,Food
G2unb0jq9lTutaVS9r1Jyw,"Cafeteria Playa Cabana","Dufferin Grove","974 College Street W",Toronto,ON,"M6H 1A5",43.6534,-79.4278,3.5,21,1,Nightlife
G2unb0jq9lTutaVS9r1Jyw,"Cafeteria Playa Cabana","Dufferin Grove","974 College Street W",Toronto,ON,"M6H 1A5",43.6534,-79.4278,3.5,21,1,Mexican
G2unb0jq9lTutaVS9r1Jyw,"Cafeteria Playa Cabana","Dufferin Grove","974 College Street W",Toronto,ON,"M6H 1A5",43.6534,-79.4278,3.5,21,1,"Latin American"
G2unb0jq9lTutaVS9r1Jyw,"Cafeteria Playa Cabana","Dufferin Grove","974 College Street W",Toronto,ON,"M6H 1A5",43.6534,-79.4278,3.5,21,1,Desserts
G2unb0jq9lTutaVS9r1Jyw,"Cafeteria Playa Cabana","Dufferin Grove","974 College Street W",Toronto,ON,"M6H 1A5",43.6534,-79.4278,3.5,21,1,Bars
G2yY7OdcwX71jCkKP1-Efg,"Potman Hotpot",Milliken,"633 Silver Star Boulverd, Unit 110-111",Toronto,ON,"M1V 5N1",43.8221,-79.2985,4,12,1,"Hot Pot"
G2Z-4U6cDsDQvT6v3FzYmA,Ricarda's,"Entertainment District","134 Peter Street",Toronto,ON,"M5V 2H2",43.6485,-79.3937,4,84,1,Bakeries
G2Z-4U6cDsDQvT6v3FzYmA,Ricarda's,"Entertainment District","134 Peter Street",Toronto,ON,"M5V 2H2",43.6485,-79.3937,4,84,1,"Tapas Bars"
G2Z-4U6cDsDQvT6v3FzYmA,Ricarda's,"Entertainment District","134 Peter Street",Toronto,ON,"M5V 2H2",43.6485,-79.3937,4,84,1,"Breakfast & Brunch"
G2Z-4U6cDsDQvT6v3FzYmA,Ricarda's,"Entertainment District","134 Peter Street",Toronto,ON,"M5V 2H2",43.6485,-79.3937,4,84,1,Mediterranean
G2Z-4U6cDsDQvT6v3FzYmA,Ricarda's,"Entertainment District","134 Peter Street",Toronto,ON,"M5V 2H2",43.6485,-79.3937,4,84,1,Food
G2Z-4U6cDsDQvT6v3FzYmA,Ricarda's,"Entertainment District","134 Peter Street",Toronto,ON,"M5V 2H2",43.6485,-79.3937,4,84,1,Desserts
G3JEEOyJJDjERPubHNbiZg,"Sushi Friends",Greektown,"397 Danforth Avenue",Toronto,ON,"M4K 1P1",43.6775,-79.3515,3,48,1,"Sushi Bars"
g3q_9vbAc9N3Cu_bjX3DcA,"River Tai","Downtown Core","92 Harbord Street",Toronto,ON,"M5S 1G5",43.663,-79.4026,4,3,1,Chinese
G4pt2q9Tr5SkwCw3Wb43VA,"Snow Time",Milliken,"3290 Midland Avenue, Unit 10",Toronto,ON,"M1V 4W8",43.8063,-79.2893,4,121,1,Korean
G4pt2q9Tr5SkwCw3Wb43VA,"Snow Time",Milliken,"3290 Midland Avenue, Unit 10",Toronto,ON,"M1V 4W8",43.8063,-79.2893,4,121,1,"Ice Cream & Frozen Yogurt"
G4pt2q9Tr5SkwCw3Wb43VA,"Snow Time",Milliken,"3290 Midland Avenue, Unit 10",Toronto,ON,"M1V 4W8",43.8063,-79.2893,4,121,1,Food
G4pt2q9Tr5SkwCw3Wb43VA,"Snow Time",Milliken,"3290 Midland Avenue, Unit 10",Toronto,ON,"M1V 4W8",43.8063,-79.2893,4,121,1,"Shaved Snow"
G4pt2q9Tr5SkwCw3Wb43VA,"Snow Time",Milliken,"3290 Midland Avenue, Unit 10",Toronto,ON,"M1V 4W8",43.8063,-79.2893,4,121,1,Desserts
G5BQqtg1jSAgiUSAIg_5sA,"The General Mansion House",,"5649 Yonge Street",Toronto,ON,"M2M 3T2",43.7813,-79.4157,3.5,3,1,Chinese
G5BQqtg1jSAgiUSAIg_5sA,"The General Mansion House",,"5649 Yonge Street",Toronto,ON,"M2M 3T2",43.7813,-79.4157,3.5,3,1,Seafood
g66wj1KADcE9AetNMo1hSA,"Lhasa Kitchen",Parkdale,"1422 Queen Street W",Toronto,ON,"M6K 1L9",43.6411,-79.435,4.5,6,1,Himalayan/Nepalese
g6AFW-zY0wDvBl9U82g4zg,"Baretto Caffe",,"1262 Don Mills Road",Toronto,ON,"M3B 2W7",43.7448,-79.3465,5,187,1,Italian
g6AFW-zY0wDvBl9U82g4zg,"Baretto Caffe",,"1262 Don Mills Road",Toronto,ON,"M3B 2W7",43.7448,-79.3465,5,187,1,Cafes
G6aNyWVp2UjgKRidP_U2jw,"La Limonada","Bickford Park","Toronto Spiritualist Temple, 706 College Street",Toronto,ON,"M6G 1C1",43.6554,-79.4182,4.5,7,1,"Juice Bars & Smoothies"
G6aNyWVp2UjgKRidP_U2jw,"La Limonada","Bickford Park","Toronto Spiritualist Temple, 706 College Street",Toronto,ON,"M6G 1C1",43.6554,-79.4182,4.5,7,1,Food
G6aNyWVp2UjgKRidP_U2jw,"La Limonada","Bickford Park","Toronto Spiritualist Temple, 706 College Street",Toronto,ON,"M6G 1C1",43.6554,-79.4182,4.5,7,1,"Food Stands"
G6EkDTXZ6zMUovg7JTG4YQ,"Vietnam Noodle Star",Milliken,"4188 Finch Avenue E, Unit 2",Toronto,ON,"M1S 4T6",43.8046,-79.2878,3.5,160,1,Noodles
G6EkDTXZ6zMUovg7JTG4YQ,"Vietnam Noodle Star",Milliken,"4188 Finch Avenue E, Unit 2",Toronto,ON,"M1S 4T6",43.8046,-79.2878,3.5,160,1,Vietnamese
g6GXqg-QdDiQGLYMVqNOUw,"Hapa Izakaya","Bickford Park","602 College Street",Toronto,ON,"M6G 1B4",43.6553,-79.4143,3.5,150,1,Japanese
g6h219qiuvmraj-IO-NQCw,"Vinny's Panini","Christie Pits","787 Dupont Street",Toronto,ON,"M6G 1Z5",43.6706,-79.4261,4,33,1,Sandwiches
G6hnfEg4Iso1-ago1mkr6w,"Rol Jui Seafood Restaurant",Chinatown,"472 Dundas Street W",Toronto,ON,"M5T 1G9",43.6533,-79.3968,3.5,29,1,Seafood
G6nv_1lxkr9XtN2r9ayD8g,Takimi,,"6233 Bathurst Street",Toronto,ON,"M2R 2A5",43.792,-79.4445,2.5,18,1,"Sushi Bars"
G6nv_1lxkr9XtN2r9ayD8g,Takimi,,"6233 Bathurst Street",Toronto,ON,"M2R 2A5",43.792,-79.4445,2.5,18,1,"Asian Fusion"
g8GNA1Np_tA_41_9v1S0eQ,"Lucky Lin's Restaurant",Scarborough,"5633 Finch Avenue E",Toronto,ON,"M1B 5K9",43.8137,-79.2381,3.5,12,1,Indian
g8GNA1Np_tA_41_9v1S0eQ,"Lucky Lin's Restaurant",Scarborough,"5633 Finch Avenue E",Toronto,ON,"M1B 5K9",43.8137,-79.2381,3.5,12,1,Chinese
G8qvbhfbCyMAeZzYrbmZxA,Carmen,"West Queen West","922 Queen Street W",Toronto,ON,"M5T 2L9",43.6449,-79.4158,4,130,1,Spanish
G8qvbhfbCyMAeZzYrbmZxA,Carmen,"West Queen West","922 Queen Street W",Toronto,ON,"M5T 2L9",43.6449,-79.4158,4,130,1,"Canadian (New)"
G9jwU3O0HOXTHt43eJi2mg,"Imanishi Japanese Kitchen","Little Portugal","1330 Dundas Street W",Toronto,ON,"M6J 1Y1",43.6496,-79.4265,4,58,1,Japanese
GAgEoHcf4PSuZRS5Zd3ltA,"Q's Shawarma",Etobicoke,"1075 Martin Grove Road",Toronto,ON,"M9W 4W6",43.7019,-79.5755,4,12,1,Mediterranean
gaJDeNh6xKIKJIT13abKTg,"Pho Xua",,"1768 Street Clair Avenue W",Toronto,ON,"M6N 1J3",43.674,-79.4611,3,28,1,Thai
gaJDeNh6xKIKJIT13abKTg,"Pho Xua",,"1768 Street Clair Avenue W",Toronto,ON,"M6N 1J3",43.674,-79.4611,3,28,1,Vietnamese
GaNI8cXPh2qLcRWEJBuXhA,"Liuyishou Hotpot Scarborough",Milliken,"4186 Finch Avenue E",Toronto,ON,M1W,43.7986,-79.3077,3.5,3,1,Chinese
GaNI8cXPh2qLcRWEJBuXhA,"Liuyishou Hotpot Scarborough",Milliken,"4186 Finch Avenue E",Toronto,ON,M1W,43.7986,-79.3077,3.5,3,1,"Hot Pot"
gaW2yftYku0xmkc9bmCjJg,"Wild Wing","Mount Pleasant and Davisville","666 Millwood Rd.",Toronto,ON,"M4S 1A1",43.7046,-79.3749,3,5,1,"Chicken Wings"
gAxeeJKwJtxp3uH9zUQ2aQ,"A-Game Cafe","Queen Street West","240 Queen Street W, 2nd Floor",Toronto,ON,"M5V 1Z7",43.6501,-79.3906,4.5,70,1,Books
gAxeeJKwJtxp3uH9zUQ2aQ,"A-Game Cafe","Queen Street West","240 Queen Street W, 2nd Floor",Toronto,ON,"M5V 1Z7",43.6501,-79.3906,4.5,70,1,Mags
gAxeeJKwJtxp3uH9zUQ2aQ,"A-Game Cafe","Queen Street West","240 Queen Street W, 2nd Floor",Toronto,ON,"M5V 1Z7",43.6501,-79.3906,4.5,70,1,"Music & Video"
gAxeeJKwJtxp3uH9zUQ2aQ,"A-Game Cafe","Queen Street West","240 Queen Street W, 2nd Floor",Toronto,ON,"M5V 1Z7",43.6501,-79.3906,4.5,70,1,Cafes
gAxeeJKwJtxp3uH9zUQ2aQ,"A-Game Cafe","Queen Street West","240 Queen Street W, 2nd Floor",Toronto,ON,"M5V 1Z7",43.6501,-79.3906,4.5,70,1,"Arts & Entertainment"
gAxeeJKwJtxp3uH9zUQ2aQ,"A-Game Cafe","Queen Street West","240 Queen Street W, 2nd Floor",Toronto,ON,"M5V 1Z7",43.6501,-79.3906,4.5,70,1,"Video Game Stores"
gAxeeJKwJtxp3uH9zUQ2aQ,"A-Game Cafe","Queen Street West","240 Queen Street W, 2nd Floor",Toronto,ON,"M5V 1Z7",43.6501,-79.3906,4.5,70,1,Shopping
gAxeeJKwJtxp3uH9zUQ2aQ,"A-Game Cafe","Queen Street West","240 Queen Street W, 2nd Floor",Toronto,ON,"M5V 1Z7",43.6501,-79.3906,4.5,70,1,"Hobby Shops"
gAxeeJKwJtxp3uH9zUQ2aQ,"A-Game Cafe","Queen Street West","240 Queen Street W, 2nd Floor",Toronto,ON,"M5V 1Z7",43.6501,-79.3906,4.5,70,1,Sandwiches
GA_BaeEJoGt3Rao3XvWYKg,"Food Dudes Pantry",Leslieville,"24 Carlaw Avenue",Toronto,ON,"M4M 2R7",43.6561,-79.3381,4.5,11,1,Food
GA_BaeEJoGt3Rao3XvWYKg,"Food Dudes Pantry",Leslieville,"24 Carlaw Avenue",Toronto,ON,"M4M 2R7",43.6561,-79.3381,4.5,11,1,Cafes
gB4JpmmLKClE1ZFAwFWBJQ,"Sunrise Grill & Crepe",Roncesvalles,"417 Roncesvalles Avenue",Toronto,ON,"M6R 2N1",43.6513,-79.451,3,54,1,"Breakfast & Brunch"
gB4JpmmLKClE1ZFAwFWBJQ,"Sunrise Grill & Crepe",Roncesvalles,"417 Roncesvalles Avenue",Toronto,ON,"M6R 2N1",43.6513,-79.451,3,54,1,Creperies
Gbj5eesDWGgjqhjDX-Rjjg,KFC,"Alexandra Park","466 Queen Street W",Toronto,ON,"M5V 2B2",43.6482,-79.3999,1.5,5,1,"Fast Food"
Gbj5eesDWGgjqhjDX-Rjjg,KFC,"Alexandra Park","466 Queen Street W",Toronto,ON,"M5V 2B2",43.6482,-79.3999,1.5,5,1,"Chicken Wings"
gbjIwB_r6y4YhaZMwEK6mw,"Brick Street Bakery","Distillery District","27 Trinity Street",Toronto,ON,"M5A 3C4",43.6506,-79.3595,4,106,1,Food
gbjIwB_r6y4YhaZMwEK6mw,"Brick Street Bakery","Distillery District","27 Trinity Street",Toronto,ON,"M5A 3C4",43.6506,-79.3595,4,106,1,Sandwiches
gbjIwB_r6y4YhaZMwEK6mw,"Brick Street Bakery","Distillery District","27 Trinity Street",Toronto,ON,"M5A 3C4",43.6506,-79.3595,4,106,1,Bakeries
Gc-eMRKW4KiAeQFp3ztc7g,Subway,"Financial District","181 Bay Street, Unit C200",Toronto,ON,"M5J 2T3",43.6471,-79.3796,1,3,1,Sandwiches
Gc-eMRKW4KiAeQFp3ztc7g,Subway,"Financial District","181 Bay Street, Unit C200",Toronto,ON,"M5J 2T3",43.6471,-79.3796,1,3,1,"Fast Food"
gc8ngjYYwsgrAC3Y2SFymA,"Cafe de Paris",Milliken,"4186 Finch Avenue E, Unit 31",Toronto,ON,"M1S 3V1",43.8041,-79.2876,3,42,1,"Coffee & Tea"
gc8ngjYYwsgrAC3Y2SFymA,"Cafe de Paris",Milliken,"4186 Finch Avenue E, Unit 31",Toronto,ON,"M1S 3V1",43.8041,-79.2876,3,42,1,Desserts
gc8ngjYYwsgrAC3Y2SFymA,"Cafe de Paris",Milliken,"4186 Finch Avenue E, Unit 31",Toronto,ON,"M1S 3V1",43.8041,-79.2876,3,42,1,"Ice Cream & Frozen Yogurt"
gc8ngjYYwsgrAC3Y2SFymA,"Cafe de Paris",Milliken,"4186 Finch Avenue E, Unit 31",Toronto,ON,"M1S 3V1",43.8041,-79.2876,3,42,1,Cafes
gc8ngjYYwsgrAC3Y2SFymA,"Cafe de Paris",Milliken,"4186 Finch Avenue E, Unit 31",Toronto,ON,"M1S 3V1",43.8041,-79.2876,3,42,1,Food
Gc8xWVpbUlBYHAoOT9MTyQ,"La Cubana","Ossington Strip","92 Ossington Avenue",Toronto,ON,"M6J 2Z4",43.6462,-79.4197,4,135,1,Food
Gc8xWVpbUlBYHAoOT9MTyQ,"La Cubana","Ossington Strip","92 Ossington Avenue",Toronto,ON,"M6J 2Z4",43.6462,-79.4197,4,135,1,Desserts
Gc8xWVpbUlBYHAoOT9MTyQ,"La Cubana","Ossington Strip","92 Ossington Avenue",Toronto,ON,"M6J 2Z4",43.6462,-79.4197,4,135,1,Cuban
Gc8xWVpbUlBYHAoOT9MTyQ,"La Cubana","Ossington Strip","92 Ossington Avenue",Toronto,ON,"M6J 2Z4",43.6462,-79.4197,4,135,1,Sandwiches
gCbS0X8w7vZ9CLWvMNXocA,"Jacques' Bistro Du Parc",Yorkville,"126 Cumberland St",Toronto,ON,"M5R 1A6",43.6701,-79.392,4,41,1,French
gcec09O3lhUrzqXNJq0QVQ,Karbouzi,,"2048 Avenue Road",Toronto,ON,"M5M 4A6",43.7362,-79.4202,3.5,14,1,Greek
GcJjbY0FNGY1azZ5iFvGIQ,"Maki Sushi",,"45 Wicksteed Avenue",Toronto,ON,M4G,43.7104,-79.3634,2.5,46,1,Japanese
GcJjbY0FNGY1azZ5iFvGIQ,"Maki Sushi",,"45 Wicksteed Avenue",Toronto,ON,M4G,43.7104,-79.3634,2.5,46,1,"Sushi Bars"
gcMVGb1pw0lTkgjTZ9CKsQ,"Popeyes Louisiana Kitchen",,"553 Bloor Street  W",Toronto,ON,"M5S 1Y6",43.6652,-79.4104,2.5,16,1,"Fast Food"
GcxE5hK_TaHP4EZFDYz2mg,"Copacabana Brazilian Steakhouse","Entertainment District","230 Adelaide Street W",Toronto,ON,"M5H 1W7",43.6483,-79.3878,3.5,214,1,Nightlife
GcxE5hK_TaHP4EZFDYz2mg,"Copacabana Brazilian Steakhouse","Entertainment District","230 Adelaide Street W",Toronto,ON,"M5H 1W7",43.6483,-79.3878,3.5,214,1,Barbeque
GcxE5hK_TaHP4EZFDYz2mg,"Copacabana Brazilian Steakhouse","Entertainment District","230 Adelaide Street W",Toronto,ON,"M5H 1W7",43.6483,-79.3878,3.5,214,1,Steakhouses
GcxE5hK_TaHP4EZFDYz2mg,"Copacabana Brazilian Steakhouse","Entertainment District","230 Adelaide Street W",Toronto,ON,"M5H 1W7",43.6483,-79.3878,3.5,214,1,Brazilian
GcxE5hK_TaHP4EZFDYz2mg,"Copacabana Brazilian Steakhouse","Entertainment District","230 Adelaide Street W",Toronto,ON,"M5H 1W7",43.6483,-79.3878,3.5,214,1,Bars
GCYoo69k-vI-KFF3rsFuTQ,"Sorella Toronto","The Junction","2763 Dundas Street W",Toronto,ON,"M6P 1Y3",43.6651,-79.4615,4.5,8,1,"Canadian (New)"
GCYoo69k-vI-KFF3rsFuTQ,"Sorella Toronto","The Junction","2763 Dundas Street W",Toronto,ON,"M6P 1Y3",43.6651,-79.4615,4.5,8,1,Italian
GCYoo69k-vI-KFF3rsFuTQ,"Sorella Toronto","The Junction","2763 Dundas Street W",Toronto,ON,"M6P 1Y3",43.6651,-79.4615,4.5,8,1,"Meat Shops"
GCYoo69k-vI-KFF3rsFuTQ,"Sorella Toronto","The Junction","2763 Dundas Street W",Toronto,ON,"M6P 1Y3",43.6651,-79.4615,4.5,8,1,"Specialty Food"
GCYoo69k-vI-KFF3rsFuTQ,"Sorella Toronto","The Junction","2763 Dundas Street W",Toronto,ON,"M6P 1Y3",43.6651,-79.4615,4.5,8,1,Food
GDaodklIFPCdpjkHlLU2tw,iBento,"University of Toronto","235 College Street",Toronto,ON,"M5T 1R2",43.6583,-79.398,3,6,1,"Sushi Bars"
GdtufwkV4ctdhPsmb3ZCLA,Coreana,Koreatown,"612 Bloor Street W",Toronto,ON,"M6G 1K8",43.6648,-79.4137,4.5,3,1,Korean
gegbz51Fr8510u0AYdr3WQ,"Popeyes Louisiana Kitchen",Milliken,"1571 Sandhurst Circle, Suite 106D",Toronto,ON,"M1V 1V2",43.8086,-79.2679,2.5,3,1,"Chicken Wings"
